order_id,order_date,amount,product id,product_name
100349,28-01-2025,790.08,PROD647,Puzzle Set
100137,29-01-2025,1450.27,PROD534,Analytics Book
100819,30-01-2025,2054.48,PROD182,Keyboard
100922,30-01-2025,59602.89,PROD400,Laptop
100116,31-01-2025,8067.99,PROD215,Mixer
100834,01-02-2025,6904.53,PROD579,Mixer
100135,02-02-2025,1186.37,PROD830,Dry Fruits
100341,02-02-2025,337.41,PROD917,Puzzle Set
100773,02-02-2025,454.12,PROD227,Pen Set
100832,02-02-2025,49373.93,PROD959,Leptop
100152,02-02-2025,11065.45,PROD473,SSD
100117,03-02-2025,398.58,PROD535,Notebook
100402,06-02-2025,8469.87,PROD158,Mixer
100250,07-02-2025,811.06,PROD413,Analytics Book
100333,08-02-2025,894.8,PROD926,Puzzle Set
100584,09-02-2025,5504.37,PROD465,Cricket Bat
100029,10-02-2025,10548.66,PROD429,Monitor
100424,14-02-2025,603.32,PROD439,T-Shirt
100060,14-02-2025,8176.07,PROD730,Air Purifier
100881,15-02-2025,44319.9,PROD701,Leptop
100602,15-02-2025,1213.72,PROD998,Analytics Book
100632,15-02-2025,1533.87,PROD914,Dry Fruits
100434,16-02-2025,1556.97,PROD573,Dry Fruits
100686,16-02-2025,814.94,PROD563,Mouse
100654,17-02-2025,656.49,PROD108,Mouse
100400,18-02-2025,45480.99,PROD257,Leptop
100796,18-02-2025,42126.75,PROD556,Laptop
100645,19-02-2025,51766.42,PROD867,Leptop
100578,19-02-2025,50549.34,PROD992,Laptop
100890,19-02-2025,53959.67,PROD578,Leptop
100855,19-02-2025,37425.16,PROD212,Leptop
100301,20-02-2025,57264.87,PROD927,Leptop
100197,21-02-2025,50978.4,PROD943,Laptop
100735,23-02-2025,32118.5,PROD389,Laptop
100245,24-02-2025,1209.02,PROD240,Dry Fruits
100528,25-02-2025,54795.9,PROD692,Smart Phones
100559,26-02-2025,589.83,PROD307,Face Wash
100624,27-02-2025,691.72,PROD923,Printer Paper
100717,27-02-2025,1143.26,PROD983,Mouse
100677,27-02-2025,649.18,PROD180,Pen Set
100727,28-02-2025,446.07,PROD989,Puzzle Set
100751,01-03-2025,4192.27,PROD576,Mixer
100121,01-03-2025,50443.43,PROD290,Leptop
100035,02-03-2025,31130.01,PROD706,Smart Phones
100546,03-03-2025,486.18,PROD634,Face Wash
100188,04-03-2025,413.36,PROD412,Analytics Book
100462,04-03-2025,2161.04,PROD662,Speaker
100343,05-03-2025,580.53,PROD541,Pen Set
100233,06-03-2025,53480.44,PROD870,Smart Phones
100945,06-03-2025,30243.67,PROD247,Smart Phones
100063,06-03-2025,439.14,PROD398,Pen Set
100558,06-03-2025,3839.22,PROD106,Headphones
100964,09-03-2025,369.38,PROD658,Printer Paper
100674,10-03-2025,5145.46,PROD606,Headphones
100612,12-03-2025,8264.31,PROD891,Cricket Bat
100971,13-03-2025,679.78,PROD584,Dry Fruits
100443,13-03-2025,9133.91,PROD685,Cricket Bat
100022,14-03-2025,42408.41,PROD716,Leptop
100412,15-03-2025,8851.13,PROD688,SSD
100211,18-03-2025,1133.11,PROD973,Analytics Book
100690,19-03-2025,7867.71,PROD260,SSD
100181,19-03-2025,61177.74,PROD544,Leptop
100122,21-03-2025,867.35,PROD188,Printer Paper
100969,22-03-2025,312.85,PROD878,Notebook
100492,22-03-2025,52678.2,PROD686,Laptop
100142,22-03-2025,690.71,PROD483,Puzzle Set
100862,23-03-2025,55589.76,PROD942,Leptop
100025,24-03-2025,567.03,PROD323,Pen Set
100627,26-03-2025,45715.7,PROD265,Smart Phones
100925,26-03-2025,407.05,PROD368,Printer Paper
100391,27-03-2025,52297.59,PROD745,Laptop
100902,27-03-2025,12967.12,PROD342,Monitor
100823,28-03-2025,371.07,PROD306,Face Wash
100224,28-03-2025,1733.43,PROD151,Mouse
100415,28-03-2025,3261,PROD714,SSD
100724,28-03-2025,1161.79,PROD364,Printer Paper
100506,28-03-2025,2099.74,PROD422,T-Shirt
100915,29-03-2025,64382.83,PROD291,Leptop
100905,01-04-2025,11560.79,PROD293,Cricket Bat
100357,02-04-2025,7465.5,PROD162,Mixer
100126,02-04-2025,693.99,PROD810,Puzzle Set
100177,02-04-2025,45228.4,PROD731,Leptop
100896,02-04-2025,7191.05,PROD300,Shoes
100827,02-04-2025,596.79,PROD203,Face Wash
100719,03-04-2025,18405.52,PROD146,Air Purifier
100994,06-04-2025,11874.96,PROD668,Monitor
100566,07-04-2025,8438.2,PROD514,Cricket Bat
100008,07-04-2025,996.76,PROD172,Printer Paper
100156,07-04-2025,9050.16,PROD468,SSD
100229,07-04-2025,52189.13,PROD344,Laptop
100183,08-04-2025,742.92,PROD778,Printer Paper
100756,08-04-2025,321.19,PROD213,Face Wash
100968,11-04-2025,1814.18,PROD438,Headphones
100687,11-04-2025,1550.95,PROD713,Keyboard
100990,11-04-2025,9780.14,PROD213,Cricket Bat
100435,12-04-2025,6762.87,PROD998,Air Purifier
100182,16-04-2025,1640.17,PROD502,Dry Fruits
100446,17-04-2025,1919.81,PROD639,T-Shirt
100070,18-04-2025,45285.11,PROD309,Leptop
100984,18-04-2025,3706.31,PROD617,Headphones
100013,18-04-2025,1787.73,PROD789,T-Shirt
100359,19-04-2025,519.11,PROD634,Face Wash
100322,21-04-2025,510.68,PROD876,Face Wash
100752,21-04-2025,215.45,PROD243,Notebook
100903,21-04-2025,98.97,PROD330,Notebook
100479,21-04-2025,4734.7,PROD804,Headphones
100256,22-04-2025,946.01,PROD135,Puzzle Set
100928,22-04-2025,1051.93,PROD408,Puzzle Set
100378,22-04-2025,666.01,PROD938,Printer Paper
100549,23-04-2025,2388.33,PROD401,Keyboard
100617,24-04-2025,43749.26,PROD277,Smart Phones
100394,24-04-2025,368.16,PROD217,Notebook
100084,24-04-2025,35844.05,PROD850,Leptop
100193,25-04-2025,9823.43,PROD730,Monitor
100582,26-04-2025,754.84,PROD816,Printer Paper
100021,26-04-2025,44113.95,PROD258,Smart Phones
100769,27-04-2025,776.57,PROD665,Keyboard
100895,27-04-2025,56372.66,PROD731,Leptop
100048,27-04-2025,4313.94,PROD607,Cricket Bat
100020,27-04-2025,2079.16,PROD706,Keyboard
100240,29-04-2025,33820.04,PROD416,Laptop
100086,29-04-2025,33151.68,PROD640,Leptop
100998,29-04-2025,2515.01,PROD844,Mixer
100875,30-04-2025,55175.94,PROD559,Leptop
100082,02-05-2025,909.58,PROD993,Mouse
100561,02-05-2025,668.23,PROD461,T-Shirt
100720,03-05-2025,866.51,PROD459,Face Wash
100100,03-05-2025,11657.08,PROD979,SSD
100614,04-05-2025,2469.16,PROD621,T-Shirt
100930,06-05-2025,1402.69,PROD594,Dry Fruits
101000,06-05-2025,516.85,PROD402,Printer Paper
100278,06-05-2025,4630.78,PROD985,Shoes
100657,06-05-2025,790.01,PROD478,Face Wash
100815,07-05-2025,15710.95,PROD753,Smart Phones
100110,08-05-2025,8366.92,PROD174,Mixer
100436,09-05-2025,9833.86,PROD436,Air Purifier
100032,10-05-2025,7779.07,PROD437,Shoes
100466,11-05-2025,5138.61,PROD537,Headphones
100630,12-05-2025,1002.06,PROD797,Puzzle Set
100283,12-05-2025,38286.07,PROD714,Laptop
100265,14-05-2025,840.73,PROD798,Face Wash
100254,16-05-2025,38674.38,PROD157,Leptop
100134,16-05-2025,42140.44,PROD492,Leptop
100716,19-05-2025,36481.28,PROD402,Laptop
100515,20-05-2025,4808.6,PROD397,Cricket Bat
100073,24-05-2025,438.43,PROD852,Notebook
100373,26-05-2025,5133.27,PROD187,Cricket Bat
100179,26-05-2025,50125.48,PROD472,Smart Phones
100499,26-05-2025,3036.08,PROD335,Headphones
100209,26-05-2025,1974.66,PROD162,Speaker
100118,27-05-2025,933.49,PROD425,Printer Paper
100139,27-05-2025,1474.1,PROD751,Dry Fruits
100840,30-05-2025,714.58,PROD766,Puzzle Set
100153,30-05-2025,16311.21,PROD305,Smart Phones
100772,30-05-2025,1923.03,PROD284,Keyboard
100705,31-05-2025,639.9,PROD233,Analytics Book
100818,01-06-2025,4846.16,PROD755,Shoes
100797,01-06-2025,30666.2,PROD992,Leptop
100406,03-06-2025,2698,PROD601,Keyboard
100243,03-06-2025,12350.74,PROD510,Monitor
100053,06-06-2025,997.58,PROD456,Printer Paper
100351,06-06-2025,37727.46,PROD587,Smart Phones
100939,06-06-2025,61364.27,PROD393,Leptop
100293,06-06-2025,62369.47,PROD961,Leptop
100979,08-06-2025,33934.87,PROD822,Smart Phones
100129,08-06-2025,123.43,PROD904,Notebook
100967,10-06-2025,1729.81,PROD958,Dry Fruits
100062,10-06-2025,17835.21,PROD718,Monitor
100017,10-06-2025,965.5,PROD698,Analytics Book
100983,10-06-2025,55956.51,PROD245,Leptop
100936,11-06-2025,446.47,PROD236,Printer Paper
100791,11-06-2025,624.53,PROD788,Mouse
100596,12-06-2025,196.77,PROD358,Notebook
100853,13-06-2025,48654.23,PROD303,Smart Phones
100857,13-06-2025,388.07,PROD217,Notebook
100065,14-06-2025,4735.25,PROD302,Headphones
100016,14-06-2025,2208.88,PROD618,Headphones
100266,16-06-2025,17448.93,PROD905,Smart Phones
100571,17-06-2025,4855.33,PROD322,Cricket Bat
100689,17-06-2025,1427.94,PROD307,Mouse
100707,17-06-2025,9753.32,PROD200,Cricket Bat
100085,19-06-2025,556.78,PROD181,Keyboard
100963,20-06-2025,829.39,PROD589,Keyboard
100055,21-06-2025,5172.03,PROD971,Headphones
100398,21-06-2025,204.05,PROD311,Notebook
100342,23-06-2025,1738.32,PROD651,Mouse
100056,23-06-2025,1236.87,PROD724,Analytics Book
100113,26-06-2025,5753.61,PROD254,SSD
100636,27-06-2025,33824.88,PROD811,Leptop
100123,28-06-2025,2112,PROD774,Cricket Bat
100170,28-06-2025,2405.8,PROD887,T-Shirt
100041,29-06-2025,362.29,PROD685,Pen Set
100401,29-06-2025,40567.46,PROD806,Leptop
100323,29-06-2025,41492.64,PROD429,Laptop
100985,30-06-2025,2239.56,PROD104,Shoes
100042,01-07-2025,774.51,PROD825,Face Wash
100292,01-07-2025,603.92,PROD422,T-Shirt
100047,02-07-2025,440.61,PROD203,Face Wash
100350,02-07-2025,690.1,PROD955,T-Shirt
100360,03-07-2025,1199.39,PROD848,Mouse
100346,03-07-2025,45780.17,PROD808,Smart Phones
100097,03-07-2025,12874.44,PROD331,Air Purifier
100501,04-07-2025,23944.23,PROD738,Monitor
100427,05-07-2025,3776.37,PROD614,Cricket Bat
100512,05-07-2025,10293.53,PROD811,Cricket Bat
100604,06-07-2025,934.66,PROD569,Printer Paper
100603,08-07-2025,1654.99,PROD761,Dry Fruits
100420,08-07-2025,8419.15,PROD173,Mixer
100363,09-07-2025,475.66,PROD720,Dry Fruits
100781,10-07-2025,38899.22,PROD646,Leptop
100279,11-07-2025,1612.51,PROD553,Mouse
100941,11-07-2025,1161.35,PROD794,Keyboard
100174,11-07-2025,661.63,PROD973,Pen Set
100172,12-07-2025,1530.11,PROD535,T-Shirt
100841,12-07-2025,10561.14,PROD366,Smart Phones
100105,13-07-2025,45043.79,PROD602,Smart Phones
100935,15-07-2025,57032.35,PROD483,Leptop
100119,16-07-2025,261.48,PROD263,Notebook
100920,17-07-2025,7976.08,PROD479,SSD
100993,17-07-2025,413.33,PROD904,Notebook
100573,19-07-2025,31715.76,PROD887,Smart Phones
100445,19-07-2025,4124.19,PROD457,Cricket Bat
100210,20-07-2025,403.8,PROD943,Pen Set
100318,20-07-2025,2214.36,PROD738,Keyboard
100660,20-07-2025,447.71,PROD618,Face Wash
100094,22-07-2025,43335.74,PROD416,Leptop
100999,22-07-2025,29847.48,PROD658,Monitor
100447,22-07-2025,11821.84,PROD292,SSD
100601,24-07-2025,280.55,PROD238,Notebook
100856,24-07-2025,277.32,PROD804,Notebook
100986,25-07-2025,652.4,PROD512,Pen Set
100007,29-07-2025,556.68,PROD798,Pen Set
100282,29-07-2025,2434.19,PROD244,Shoes
100646,29-07-2025,2216.25,PROD510,T-Shirt
100723,31-07-2025,343.01,PROD595,Analytics Book
100807,01-08-2025,22941.19,PROD151,Monitor
100669,01-08-2025,372.27,PROD190,Face Wash
100234,01-08-2025,5253.09,PROD497,Shoes
100799,02-08-2025,55381.42,PROD399,Laptop
100700,03-08-2025,3395.07,PROD146,Speaker
100545,04-08-2025,2729.24,PROD714,Cricket Bat
100830,04-08-2025,252.2,PROD168,Pen Set
100897,05-08-2025,478.11,PROD498,Puzzle Set
100204,05-08-2025,515.85,PROD864,Mouse
100255,05-08-2025,38283.18,PROD311,Laptop
100003,06-08-2025,1587.9,PROD467,Mouse
100555,06-08-2025,31562.72,PROD648,Leptop
100495,08-08-2025,57560.13,PROD287,Leptop
100900,08-08-2025,5893.08,PROD573,Mixer
100294,08-08-2025,33468.96,PROD163,Leptop
100565,08-08-2025,52720.22,PROD301,Laptop
100533,08-08-2025,15920.36,PROD558,Monitor
100981,08-08-2025,1188.6,PROD784,Puzzle Set
100569,09-08-2025,1416.52,PROD384,Keyboard
100543,11-08-2025,10551.63,PROD718,SSD
100091,11-08-2025,2844.97,PROD202,Cricket Bat
100530,12-08-2025,673.15,PROD615,Analytics Book
100933,13-08-2025,5572.43,PROD133,Cricket Bat
100159,14-08-2025,6815.96,PROD606,Speaker
100746,14-08-2025,689.5,PROD149,Puzzle Set
100682,15-08-2025,9837.6,PROD213,Air Purifier
100157,17-08-2025,1203.08,PROD701,Keyboard
100194,19-08-2025,773.33,PROD172,Face Wash
100871,21-08-2025,24102.81,PROD893,Monitor
100336,21-08-2025,8529.42,PROD691,SSD
100514,22-08-2025,4230.6,PROD548,Cricket Bat
100943,23-08-2025,9410.35,PROD199,Air Purifier
100286,23-08-2025,3380.83,PROD361,Headphones
100324,24-08-2025,5283.48,PROD680,Speaker
100332,24-08-2025,442.28,PROD338,Printer Paper
100370,24-08-2025,50426.49,PROD644,Smart Phones
100982,24-08-2025,1527.46,PROD647,Dry Fruits
100079,27-08-2025,968.44,PROD799,Analytics Book
100608,27-08-2025,15134.68,PROD813,Smart Phones
100422,27-08-2025,95.19,PROD501,Notebook
100404,28-08-2025,166.35,PROD609,Pen Set
100820,29-08-2025,5458.68,PROD524,SSD
100453,29-08-2025,54835.24,PROD817,Leptop
100244,31-08-2025,7776.93,PROD345,SSD
100284,31-08-2025,249.63,PROD507,Pen Set
100861,02-09-2025,55960.07,PROD551,Laptop
100788,02-09-2025,4638.71,PROD573,Cricket Bat
100782,04-09-2025,7447.8,PROD627,Shoes
100702,04-09-2025,4682.92,PROD282,Cricket Bat
100206,05-09-2025,2761.66,PROD786,Shoes
100449,05-09-2025,2854.25,PROD227,Mixer
100455,06-09-2025,14127.45,PROD850,Smart Phones
100824,07-09-2025,8972.59,PROD844,SSD
100166,08-09-2025,235.79,PROD800,Notebook
100437,09-09-2025,2549.18,PROD762,Cricket Bat
100034,10-09-2025,42966.09,PROD914,Leptop
100619,11-09-2025,242.9,PROD160,Face Wash
100147,11-09-2025,797.35,PROD449,Dry Fruits
100917,12-09-2025,8651.91,PROD452,Monitor
100317,13-09-2025,27075.88,PROD142,Smart Phones
100638,14-09-2025,1155.91,PROD418,Analytics Book
100653,14-09-2025,5766.97,PROD195,Shoes
100671,14-09-2025,8599.6,PROD911,Air Purifier
100510,15-09-2025,34054.99,PROD974,Leptop
100375,16-09-2025,1777.19,PROD127,Headphones
100148,16-09-2025,720.67,PROD849,Puzzle Set
100992,17-09-2025,5455.2,PROD121,Headphones
100670,17-09-2025,3329.24,PROD407,Headphones
100151,18-09-2025,1034.98,PROD462,Printer Paper
100480,20-09-2025,44413.38,PROD757,Leptop
100867,20-09-2025,1072.29,PROD280,Printer Paper
100196,21-09-2025,36274.39,PROD895,Leptop
100330,21-09-2025,40085.45,PROD877,Leptop
100096,21-09-2025,622.71,PROD210,Face Wash
100845,22-09-2025,2215.98,PROD409,Cricket Bat
100901,22-09-2025,46394.58,PROD734,Leptop
100904,23-09-2025,707.42,PROD764,Printer Paper
100599,23-09-2025,2954.51,PROD773,Keyboard
100556,25-09-2025,649.28,PROD875,Dry Fruits
100816,25-09-2025,822.98,PROD575,Face Wash
100877,28-09-2025,336.78,PROD253,Pen Set
100103,28-09-2025,4071.4,PROD683,Cricket Bat
100795,28-09-2025,7686.2,PROD202,Monitor
100754,29-09-2025,1459.73,PROD987,T-Shirt
100388,30-09-2025,2402.39,PROD885,T-Shirt
100384,01-10-2025,31571.63,PROD421,Smart Phones
100140,01-10-2025,2093.48,PROD715,Cricket Bat
100708,01-10-2025,6530,PROD436,Shoes
100676,03-10-2025,888.55,PROD258,Mouse
100225,03-10-2025,2575.97,PROD609,Headphones
100650,04-10-2025,2692.45,PROD187,Mixer
100302,04-10-2025,461.46,PROD375,Analytics Book
100649,05-10-2025,6902.37,PROD172,Mixer
100699,06-10-2025,52870.37,PROD719,Laptop
100755,08-10-2025,53914.04,PROD672,Leptop
100238,08-10-2025,57466.72,PROD384,Laptop
100089,10-10-2025,903.18,PROD478,Keyboard
100496,11-10-2025,7130.76,PROD116,Cricket Bat
100450,12-10-2025,1224.46,PROD238,Mouse
100298,14-10-2025,416.85,PROD809,Notebook
100040,14-10-2025,53443.49,PROD148,Laptop
100469,14-10-2025,391.02,PROD142,Printer Paper
100059,15-10-2025,10215.33,PROD724,Monitor
100444,15-10-2025,3284.85,PROD650,Cricket Bat
100976,17-10-2025,5865.03,PROD586,Speaker
100836,19-10-2025,20039.57,PROD446,Monitor
100937,21-10-2025,664.92,PROD754,Pen Set
100987,22-10-2025,4886.98,PROD867,Cricket Bat
100776,22-10-2025,790.03,PROD895,Face Wash
100285,24-10-2025,1156.85,PROD897,Dry Fruits
100066,25-10-2025,565.18,PROD109,Face Wash
100112,27-10-2025,1005.91,PROD204,Keyboard
100691,27-10-2025,39958.93,PROD642,Leptop
100783,28-10-2025,3617.64,PROD850,Headphones
100892,29-10-2025,1732.35,PROD790,Dry Fruits
100162,29-10-2025,1674.02,PROD515,Dry Fruits
100631,29-10-2025,468.37,PROD581,Notebook
100099,29-10-2025,362.11,PROD259,Printer Paper
100111,30-10-2025,655.78,PROD465,Puzzle Set
100303,31-10-2025,48762.38,PROD327,Leptop
100529,31-10-2025,5587.05,PROD226,Headphones
100794,31-10-2025,32733.79,PROD487,Laptop
100381,01-11-2025,49354.76,PROD166,Leptop
100959,04-11-2025,1726.52,PROD428,Keyboard
100623,04-11-2025,1482.65,PROD543,Analytics Book
100012,04-11-2025,469.24,PROD144,Notebook
100829,05-11-2025,1610.83,PROD871,Dry Fruits
100622,06-11-2025,5683.05,PROD903,Mixer
100164,06-11-2025,237.41,PROD419,Puzzle Set
100531,07-11-2025,1875.33,PROD491,T-Shirt
100568,08-11-2025,387.16,PROD233,Dry Fruits
100610,09-11-2025,45403.1,PROD204,Leptop
101001,10-11-2025,1184.79,PROD215,Headphones
100498,10-11-2025,5456.88,PROD560,Shoes
100491,10-11-2025,2255.01,PROD428,Keyboard
100411,11-11-2025,53298.97,PROD640,Laptop
100731,11-11-2025,3500.56,PROD818,Speaker
100673,11-11-2025,64915.3,PROD794,Leptop
100860,11-11-2025,1792.55,PROD844,Keyboard
100885,12-11-2025,893.48,PROD493,T-Shirt
100570,12-11-2025,48883.46,PROD748,Leptop
100226,12-11-2025,1409.77,PROD456,Analytics Book
100693,14-11-2025,5115.87,PROD377,SSD
100456,14-11-2025,36423.66,PROD771,Laptop
100629,14-11-2025,1133.19,PROD126,Mouse
100287,15-11-2025,249.25,PROD927,Puzzle Set
100940,15-11-2025,33513.85,PROD104,Leptop
100146,15-11-2025,13140.44,PROD748,Monitor
100876,15-11-2025,8100.57,PROD379,Speaker
100167,15-11-2025,10468.11,PROD898,SSD
100951,15-11-2025,730.85,PROD691,Puzzle Set
100789,15-11-2025,57972.47,PROD765,Leptop
100647,15-11-2025,30157.5,PROD692,Laptop
100780,15-11-2025,1583.24,PROD265,Dry Fruits
100095,17-11-2025,40552.92,PROD309,Leptop
100231,17-11-2025,34911.89,PROD290,Laptop
100711,18-11-2025,896.03,PROD964,Face Wash
100826,20-11-2025,1145.28,PROD717,Speaker
100618,22-11-2025,579.17,PROD641,Printer Paper
100916,22-11-2025,480.26,PROD560,Notebook
100219,22-11-2025,2818.91,PROD807,Keyboard
100395,22-11-2025,1332.87,PROD323,Cricket Bat
100052,23-11-2025,10331.3,PROD162,Smart Phones
100742,23-11-2025,33922.46,PROD223,Leptop
100906,24-11-2025,6741.37,PROD158,Mixer
100526,24-11-2025,847.38,PROD247,Dry Fruits
100026,25-11-2025,4751.75,PROD589,SSD
100385,27-11-2025,325.82,PROD320,Pen Set
100120,27-11-2025,827.31,PROD932,Puzzle Set
100163,28-11-2025,38057.49,PROD949,Laptop
100387,29-11-2025,55121.61,PROD161,Laptop
100541,30-11-2025,11902.2,PROD225,SSD
100768,01-12-2025,118.77,PROD678,Pen Set
100115,03-12-2025,853.55,PROD600,T-Shirt
100729,03-12-2025,45929.12,PROD978,Laptop
100675,04-12-2025,50832.45,PROD861,Laptop
100141,04-12-2025,514.99,PROD910,Face Wash
100511,04-12-2025,8657.36,PROD587,Monitor
100361,04-12-2025,11381.13,PROD539,SSD
100812,05-12-2025,30580.29,PROD835,Leptop
100668,05-12-2025,64956.02,PROD615,Leptop
100666,06-12-2025,1376.46,PROD414,Mouse
100835,06-12-2025,55401.94,PROD312,Leptop
100597,08-12-2025,23169.77,PROD994,Monitor
100577,09-12-2025,1664.33,PROD531,Dry Fruits
100804,09-12-2025,329.41,PROD987,Notebook
100587,10-12-2025,154.55,PROD136,Notebook
100540,10-12-2025,26235,PROD869,Monitor
100609,10-12-2025,42958.61,PROD734,Smart Phones
100838,11-12-2025,6897.19,PROD692,Headphones
100961,12-12-2025,552.43,PROD903,Face Wash
100748,13-12-2025,473.5,PROD771,Face Wash
100870,14-12-2025,404.4,PROD640,Puzzle Set
100130,14-12-2025,326.81,PROD182,Notebook
100386,14-12-2025,6917.12,PROD746,Headphones
100268,14-12-2025,2228.91,PROD464,Speaker
100822,14-12-2025,456.74,PROD173,Pen Set
100878,15-12-2025,14340.05,PROD860,Monitor
100168,16-12-2025,2116.5,PROD944,T-Shirt
100625,16-12-2025,11801.25,PROD410,SSD
100534,16-12-2025,1781.78,PROD736,T-Shirt
100228,17-12-2025,49431.93,PROD645,Laptop
100553,18-12-2025,36332.43,PROD345,Leptop
100688,18-12-2025,1738.81,PROD561,Mouse
100972,18-12-2025,31051.91,PROD943,Leptop
100033,21-12-2025,3606.6,PROD570,Speaker
100037,23-12-2025,329.92,PROD773,Puzzle Set
100377,23-12-2025,62764.46,PROD471,Leptop
100651,23-12-2025,340.81,PROD248,Pen Set
100374,24-12-2025,677.33,PROD578,Analytics Book
100801,24-12-2025,1407.87,PROD237,Mouse
100753,25-12-2025,663.72,PROD995,Dry Fruits
100044,26-12-2025,1280.92,PROD668,Keyboard
100258,26-12-2025,228.96,PROD515,Face Wash
100615,26-12-2025,4312.87,PROD415,Cricket Bat
100766,27-12-2025,156.94,PROD599,Face Wash
100954,28-12-2025,10708.84,PROD159,Monitor
100518,29-12-2025,20111.16,PROD754,Air Purifier
100171,29-12-2025,40182.12,PROD780,Leptop
100216,30-12-2025,952.03,PROD203,Printer Paper
100260,31-12-2025,814.71,,Printer Paper
